"teamNum","matchNum","alliance","driveStation","startLocation","preload","mobility","autoPickups","autoFailedPickups","autoCones","autoCubes","autoBalance","communityPickups","neutralPickups","singlePickups","doublePickups","supercharged","teleopCones","teleopCubes","shuttle","teleopBalance","buddyClimb","driver","scoutName","comments","scoredT","scoredA","scoredCones","scoredCubes","totalPickups","scoredLowT","scoredMidT","scoredHighT","scoredLowA","scoredMidA","scoredHighA","scoredTCones","scoredTCubes","scoredACones","scoredACubes","pointsT","pointsA","pointsE","ct","pointsTotal"
5089,15,"b","b2",1,"cube",TRUE,"NA","NA","NA","11","na",0,3,2,0,0,"NA","22,23,21,20,19",0,"park",FALSE,4,"gabri","human player is SLOW, added atleast 5 sec to each cycle because of it, cycled over charge station
",5,1,0,6,6,5,0,0,0,1,0,0,5,0,1,10,7,0,27,17
2399,15,"r","r3",1,"cone",TRUE,"4","4","9","8","na",0,1,0,0,0,"19","NA",0,"engage",FALSE,2,"minear","At the start of teleop, its outake stopped working which really messed up the driver. It tried to play defense to little avail. It pushed a blue bot into its own zone which i believe gave itself a foul. (I may be wrong)
",1,2,2,1,3,1,0,0,0,0,2,1,0,1,1,2,15,10,135,27
4561,15,"r","r1",3,"cube",FALSE,"NA","NA","NA","NA","na",1,0,5,0,0,"18,9,16,26","2,17,27",0,"engage",FALSE,3,"harold","ground intake is a bit slow. did nothing in auton. has good speed while moving, though. 
",7,0,4,3,7,2,3,2,0,0,0,4,3,0,0,23,0,10,19.286,33
4122,15,"b","b1",2,"cone",TRUE,"NA","NA","NA","23","engage",0,0,0,6,0,"9,13,18","14",0,"engage",FALSE,3,"Duhe","- double engage, but shaky and almost failed a few times- ok speed, good placing, but intake is very slow- dropped several pieces
",4,1,3,2,5,0,3,1,1,0,0,3,1,0,1,14,18,10,33.75,42
5024,15,"r","r2",2,"cube",FALSE,"NA","NA","NA","14","engage",0,0,0,4,0,"16,13","NA",0,"engage",FALSE,3,"Pozo","Intake pieces after human player drops them from shelf (emphasis on drops from shelf) where it land in the intake. They then score by having their arm go up and over the robot where it seems like the cone is always just going to fall out Had problems keeping cones in intake and missing the mid node since they had to take the arm going over bot into consideration. They do prefer to cylce over the charge station though
",2,1,2,1,3,0,2,0,0,1,0,2,0,0,1,6,16,10,67.5,32
3655,15,"b","b3",3,"cone",FALSE,"4","4","7","8","na",0,2,5,0,0,"3,1,4,6","11,2",0,"engage",FALSE,4,"Ha","They're like us, but not as good. They will score in all ""lanes"". Their piece security is not the best and they got defended a bit
",6,2,5,3,8,0,1,5,0,0,2,4,2,1,1,28,12,10,22.5,50
2656,16,"b","b2",3,"cube",TRUE,"NA","NA","NA","27","engage",0,3,3,0,0,"NA","26,25,23,24,20",0,"dock",FALSE,4,"gabri","fast robot, small, only cubes. dropped cubes a few times but picked back up
",5,1,0,6,6,5,0,0,1,0,0,0,5,0,1,10,18,8,27,36
9022,16,"r","r3",1,"cube",FALSE,"NA","NA","NA","8","na",0,0,0,3,0,"9,7,3","NA",0,"engage",FALSE,2,"minear","Kind of slow to grab and score pieces. Seemed lost at times. Never cycled over the charge station.
",3,1,3,1,4,0,0,3,0,0,1,3,0,0,1,15,6,10,45,31
5409,16,"b","b1",2,"cone",TRUE,"3","3","15","NA","engage",1,0,5,0,0,"22,25,24,21,7,9","8",0,"park",FALSE,3,"Duhe","#NAME?",7,1,7,1,8,4,0,3,0,1,0,6,1,1,0,23,19,0,19.286,42
5618,16,"r","r1",2,"cube",TRUE,"NA","NA","NA","5","na",0,2,0,1,0,"26,16","27",0,"engage",FALSE,3,"harold","did some soccerballing in the neutral zone at the beginning of the game for the hybrid nodes. did some shelf cone cycling. seemed to have some trouble climbing but managed to do so anyway.
",3,1,2,2,4,2,1,0,0,0,1,2,1,0,1,7,9,10,45,26
2635,16,"b","b3",1,"cone",TRUE,"NA","NA","1","NA","na",0,1,0,3,0,"3,4","2,5",0,"fail",FALSE,1,"Ha","Tippy and not very fast. Even though it was not defended, the driver did not seem to know what they were doing, slammed into the substations multiple times, and scored high instead of actually making a link. There was some contact in frame perimeter, but unclear if penalty was called. the arm is a liability.
",4,1,3,2,5,0,0,4,0,0,1,2,2,1,0,20,9,0,33.75,29
930,16,"r","r2",3,"cone",FALSE,"NA","NA","10","NA","na",0,1,7,0,0,"4,6,13,15,12","14,11,22",0,"engage",FALSE,5,"Pozo","Super fast cycle times but they grab most of their pieces from the chute. Showed ability to pick up from ground but avoided getting near the charge station until endgame. Much more comfortable scoting mid and driver made informed decisions once he saw that his alliance mates were getting the high nodes letting them leave the high scores and letting them go mid. Auton is a bit shakymissing pieces though
",8,1,6,3,9,1,5,2,0,1,0,5,3,1,0,27,4,10,16.875,41
5411,17,"r","r3",1,"cone",TRUE,"NA","NA","9","NA","na",0,0,0,4,0,"1,12,4,10","NA",0,"engage",FALSE,2,"minear","The bot seemed very rickety. Never cycled over the charge station. Struggled to score at some points
",4,1,5,0,5,0,2,2,0,0,1,4,0,1,0,16,9,10,33.75,35
5505,17,"b","b2",2,"cone",FALSE,"NA","NA","4","NA","engage",0,5,1,0,0,"6,24,20,3","14,11",0,"engage",FALSE,3,"gabri","robot is so clunky and tippy, too big,
",6,1,5,2,7,2,2,2,0,0,1,4,2,1,0,20,18,10,22.5,48
7018,17,"b","b3",1,"cube",TRUE,"NA","NA","NA","2","na",0,0,5,0,0,"NA","5,8",0,"engage",FALSE,1,"Ha","it is difficult for them to line up and recieve the cubes. they are also very jerky and inconsistent when they move. They were not defended. their piece security is subpar. they shoot cubes. 
",2,1,0,3,3,0,0,2,0,0,1,0,2,0,1,10,9,10,67.5,29
3604,17,"r","r1",3,"cone",TRUE,"1","1","1","19","na",3,0,4,0,0,"NA","5,8,17,11,14,21",0,"park",FALSE,4,"harold","uses cube shooter pretty well. missed a cargo in auton. there were the slightest instances of driver indecision but the driver generally handled it pretty well.
",6,2,1,7,8,1,3,2,1,0,1,0,6,1,1,21,12,0,22.5,33
9244,17,"b","b1",3,"cube",FALSE,"NA","NA","NA","17","na",0,0,0,1,0,"18","NA",0,"park",FALSE,1,"Duhe","- auton very slow place, no mobility, although much time left- very inconsistent speed, generally slow- probably broke, as it stopped in place for much of mid to late teleop (was able to get park, then froze again)- wobbly
",1,1,1,1,2,0,1,0,0,1,0,1,0,0,1,3,4,0,135,7
384,17,"r","r2",2,"cube",FALSE,"NA","NA","NA","5","engage",0,0,0,5,0,"25,6,7,16","NA",0,"engage",FALSE,3,"Pozo","Had a lot of trouble at beginning intaking pieces from shelf w/ an everybot type intake. Took a bit of time setting itself up to score each time and was a bit slow leaving and entering community. Missed high node twice 
",4,1,4,1,5,1,1,2,0,0,1,4,0,0,1,15,18,10,33.75,43
3683,18,"b","b2",1,"cone",TRUE,"NA","NA","10","NA","na",0,2,4,0,0,"4,13,15,24","2,23",0,"park",FALSE,4,"gabri","intereeting scoring mechanism, but never accurate on first try. auton neutral zone pickup failed
",6,1,5,2,7,2,2,2,0,1,0,4,2,1,0,20,7,0,22.5,27
4693,18,"r","r2",2,"cube",FALSE,"NA","NA","NA","5","na",0,0,0,0,0,"NA","NA",0,"park",FALSE,1,"Pozo","Drew fouls with arm. Intake stopped working and dragging across field so they played lackluster defense causing some penalties. Eventually stowed arm inside perimeter but did not do well on defense. Didnt communicate well w/ alliance member causing a failed engagement 
",0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,6,0,0,6
1072,18,"b","b3",2,"cube",TRUE,"NA","NA","10","NA","na",0,0,0,4,0,"12,1,3","11",0,"engage",FALSE,3,"Ha","Able to avoid defense decently. 
",4,1,4,1,5,0,2,2,0,1,0,3,1,1,0,16,7,10,33.75,33
5152,18,"r","r3",3,"cone",FALSE,"NA","NA","19","NA","na",1,3,0,0,0,"12","2,21,20",0,"dock",FALSE,1,"minear","Seemed lost for most of the match. A bit top heavy. Never cycled over the charge station. Struggled to actually go and grab pieces on top of struggling to score them
",4,1,2,3,5,2,1,1,1,0,0,1,3,1,0,12,3,8,33.75,23
2230,18,"r","r1",1,"cube",TRUE,"4","4","7","8","na",0,1,4,0,0,"6,4,3","NA",0,"park",FALSE,3,"harold","had a bit of trouble picking up cones on the ground but that was rare. tried very hard to get on the charge station but time was too much of a constraint. 
",3,2,4,1,5,0,0,3,0,0,2,3,0,1,1,15,15,0,45,30
2539,18,"b","b1",3,"cone",TRUE,"NA","NA","9","NA","na",0,2,5,0,0,"7,16,4","8,17,25,14",0,"engage",FALSE,3,"Duhe","- double engage- dropped cube just before trying to place (wheels turned too early?)- good speed, but finds it hard to dodge other robots- organized placer
",7,1,4,4,8,1,3,3,0,0,1,3,4,1,0,26,9,10,19.286,45
6823,19,"r","r3",2,"cube",FALSE,"NA","NA","NA","5","engage",0,0,0,5,0,"1,3,4,16,6","NA",0,"dock",FALSE,3,"minear","Tried to engage but couldn't get it before the end. Never cycled over the charge station. Easy engage during auton. Its intake arm got caught under the double substation shelf at one point
",5,1,5,1,6,0,1,4,0,0,1,5,0,0,1,23,18,8,27,49
469,19,"b","b1",2,"cone",TRUE,"NA","NA","6","NA","engage",0,0,0,8,0,"18,25,16,1,27,26","17",0,"engage",FALSE,3,"Duhe","- good triple engage- fast, but not very elegant driving -- crashes into stuff a lot- placing speed high, accuracy ok
",7,1,7,1,8,3,3,1,0,0,1,6,1,1,0,20,21,10,19.286,51
1683,19,"b","b3",3,"cone",FALSE,"4","4","9","NA","na",0,2,0,6,0,"7,1,3,10","2,8,17,5",0,"engage",FALSE,3,"Ha","got defended but avoided it sometimes. 
",8,1,5,4,9,0,2,6,0,0,1,4,4,1,0,36,6,10,16.875,52
6865,19,"b","b2",1,NA,TRUE,"NA","NA","NA","NA","na",0,0,0,0,0,"NA","NA",0,"engage",FALSE,1,"sfikas","dysfunctional intake, so no scoring. yet, no effort to defend, just jittered around in middle of field. extremely difficult engage but made it work after 15s.yikes
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,13
6352,19,"r","r2",3,"cube",TRUE,"NA","NA","NA","2","na",0,0,0,3,0,"15,16,13","NA",0,"park",FALSE,3,"Pozo","Failed at charge station getting park points. Kind of slow. Picked up pieces from shelf but were slow to intake them. Need to cldan up accuracy for both intake and scoring.
",3,1,3,1,4,0,3,0,0,0,1,3,0,0,1,9,9,0,45,18
135,19,"r","r1",1,"cube",TRUE,"NA","NA","NA","8","na",0,4,4,0,0,"9,7,18","26,27,17,25,22",0,"park",FALSE,4,"harold","pretty quick robot. though it is tank, the driver is pretty good. focused a bit on hybrid nodes at one point. missed the mid node that would have won them the match if 135 climbed as well.
",8,1,3,6,9,4,2,2,0,0,1,3,5,0,1,24,9,0,16.875,33
1241,20,"r","r3",2,"cone",TRUE,"NA","NA","6","NA","fail",1,0,4,0,0,"4,1,3,13","14",0,"engage",FALSE,4,"minear","Tipped slightly off of the charge station inorder to allow for a triple climb. Hanged out in the community a bit to clean up some left over pieces.  Held the pieces very securely. Did not cycle over the charge station.
",5,1,5,1,6,0,2,3,0,0,1,4,1,1,0,21,9,10,27,40
2403,20,"b","b1",2,"cube",FALSE,"NA","NA","NA","21","fail",0,1,6,0,0,"NA","22,23,27,26,24,19",0,"engage",FALSE,4,"Duhe","- last second triple engage- good, fast, consistent low scorer of cubes (no cones?)- has a bit of trouble dodging robots- engage/mobility prevented in auton because charge station blocked them- cycles over charge station!
",6,1,0,7,7,6,0,0,1,0,0,0,6,0,1,12,3,10,22.5,25
4039,20,"r","r2",3,"cube",FALSE,"NA","NA","NA","2","na",0,1,5,0,0,"7,27,16,15","23",0,"engage",FALSE,3,"Pozo","Good at intaking quickly but had top node accuracy issue. Came back to score from around charge station. Pretty fast but i would like to see them pick up more from neutral zone. ANd pick a preference it seems like its high but they missed a bit 
",5,1,4,2,6,2,2,1,0,0,1,4,1,0,1,15,6,10,27,31
987,20,"b","b2",3,"cone",TRUE,"2,1","2,1","18","8,26","na",1,1,6,0,0,"9,7,16,6,4","17,5,24",0,"engage",FALSE,5,"sfikas","great auton, consistent cone scoring from chute (like us!). generally avoided going over charge station. cool display on side of bot.
",8,3,6,5,11,1,2,5,1,1,1,5,3,1,2,33,16,10,16.875,59
9075,21,"b","b1",3,"cube",TRUE,"NA","NA","NA","NA","na",0,0,2,0,0,"NA","27,26,25,24,21",0,"engage",FALSE,1,"santiago","tank, rough driving, one foul, only scored on the bottom row. clanky and wobbly
",5,0,0,5,5,5,0,0,0,0,0,0,5,0,0,10,3,10,27,23
8576,21,"b","b3",2,"cube",TRUE,"NA","NA","NA","23","na",0,0,2,0,0,"NA","19,22,20,2",2,"engage",FALSE,1,"Miele","driver is lost and spun in midfield. Struggled to pickup cubes. Cube shooter but is very innacurate. Tried to shoot cubes from just inside community but got pentalites for it
",4,1,0,5,5,3,0,1,1,0,0,0,4,0,1,11,6,10,33.75,27
2638,21,"r","r1",2,"cube",TRUE,"NA","NA","NA","5","fail",0,0,0,4,0,"6,25","NA",0,"engage",FALSE,3,"Kim","Picks up at shelf substation and failed to place several times. Favors cones.
",2,1,2,1,3,1,0,1,0,0,1,2,0,0,1,7,9,10,67.5,26
3620,21,"b","b2",3,"cone",TRUE,"NA","NA","9","NA","na",0,1,2,3,0,"7,1,3,6,4","8",0,"na",FALSE,4,"sfikas","attemped a strong auton but missed slightly due to both coding and alliance partners knocking pieces. medium speed but but a good driver. favors cyling to shelf and scoring high. 
",6,1,6,1,7,0,0,6,0,0,1,5,1,1,0,30,9,0,22.5,39
5419,21,"r","r3",1,NA,TRUE,"NA","NA","NA","NA","na",0,0,7,0,0,"20,18,12","19",0,"engage",FALSE,3,"novinski","drops pieces, auton crossed the mid-line, intake sometimes takes a bit, ran into teamates, played nice for a triple-balance
",4,0,3,1,4,2,2,0,0,0,0,3,1,0,0,10,3,10,33.75,23
2240,21,"r","r3",3,"cone",TRUE,"1","1","19","NA","na",0,0,0,5,0,"1,4,25","20",0,"engage",FALSE,3,"kari","Cycled over the charge station a few times but it slowed them down a bit. Little bit chaotic and uncontrolled, hit lots of robots at midfield. Was average in pikcup time at shelf.
",4,1,4,1,5,2,0,2,1,0,0,3,1,1,0,14,6,10,33.75,30
9008,22,"r","r1",1,"cube",TRUE,"NA","NA","NA","8","na",0,0,0,1,0,"9","NA",0,"na",FALSE,2,"Kim","Picks up cones at shelf. Stopped operating halfway through the match.
",1,1,1,1,2,0,0,1,0,0,1,1,0,0,1,5,9,0,135,14
2489,22,"b","b3",1,NA,TRUE,"NA","NA","NA","NA","na",0,1,2,1,0,"NA","20,21,19,22",0,"engage",FALSE,1,"Miele","Can only do hybrid cubes and is very slow at doing that both with cycling and scoring the piece. Went over charge station once but waited for a teammate to move instead of scoring somewhere else
",4,0,0,4,4,4,0,0,0,0,0,0,4,0,0,8,3,10,33.75,21
3374,22,"r","r3",3,"cone",TRUE,"NA","NA","NA","NA","na",0,0,0,0,0,"NA","NA",0,"engage",FALSE,3,"kari","Intake got stuck in base of bot. Sat around at midfield for half of game then played okay defense.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,13
2974,22,"b","b1",2,"cone",TRUE,"NA","NA","3","NA","dock",0,0,0,6,1,"25,1,26,18","8,17",0,"na",FALSE,3,"santiago","really quick driving smart driver. when picking up cones and cubes from the substation the robot kept running into that side of the wall really agressively 
",6,1,5,2,7,2,2,2,0,0,1,4,2,1,0,23,19,0,22.5,42
910,22,"b","b2",3,"cone",TRUE,"NA","NA","9","NA","na",1,1,0,4,0,"3,7,6,16","2,17",0,"engage",FALSE,3,"sfikas","often cycles to shelf for a cone and scores high. bot has speed but the driver takes a long time to align cones with nodes. traveled over charge station but not super smoothly.
",6,1,5,2,7,0,2,4,0,0,1,4,2,1,0,26,9,10,22.5,45
25,22,"r","r2",2,NA,FALSE,"NA","NA","NA","NA","fail",0,0,0,6,0,"4,1,6,7","14",0,"engage",FALSE,3,"novinski","dropped a piece, played nice to teamates in loading zone, auton didn't work/they couldm't climb up the charge station
",5,0,4,1,5,0,1,4,0,0,0,4,1,0,0,23,0,10,27,33
319,23,"b","b3",3,"cone",TRUE,"1","1","9","8","na",0,2,5,0,0,"1,3,12,20,21","2,11",0,"engage",FALSE,4,"Miele","Very good at dodging traffic in the middle and keeping a fast cycle time. Attempted to go over charge station to score but descided against it. 
",7,2,6,3,9,2,2,3,0,0,2,5,2,1,1,25,15,10,19.286,50
316,23,"b","b1",2,"cone",TRUE,"NA","NA","6","NA","engage",2,1,0,4,0,"4,13,15","5,14,17",0,"engage",FALSE,4,"santiago","Got pushed into a corner by a red and couldnt escape and thus resulted in a foul by 316. Really fast cycles and went through the charge station to avoid traffic except it was slow when going through it.
",6,1,4,3,7,0,4,2,0,0,1,3,3,1,0,22,21,10,22.5,53
9007,23,"r","r1",1,"cone",FALSE,"NA","NA","NA","NA","na",0,1,4,0,0,"NA","23,26,24,14",1,"engage",FALSE,3,"Kim","Collects cubes from ground substation and scores in hybrid nodes. They can score in mid nodes. Semi-aggressive.
",4,0,0,4,4,3,1,0,0,0,0,0,4,0,0,9,0,10,33.75,19
694,23,"r","r3",3,"cone",TRUE,"1","1","19","22","na",0,1,5,0,0,"3,1,12,21","2,11",0,"engage",FALSE,3,"kari","penalty for hitting bot in loading zone, can pickup cones and cubes from ground, works on their own area before others. 
",6,2,5,3,8,1,2,3,2,0,0,4,2,1,1,23,9,10,22.5,42
176,23,"b","b2",1,"cone",TRUE,"NA","NA","10","11","na",0,0,6,4,0,"9,18,13","17,27,26,25,24,23",0,"engage",FALSE,5,"sfikas","this bot is really good. fast cycles and good auton. quick cone/cube placement.
",9,2,4,7,11,5,3,1,0,2,0,3,6,1,1,24,11,10,15,45
6090,23,"r","r1",1,"cone",TRUE,"NA","NA","6","NA","engage",0,0,0,6,0,"27,9,7,4","5",0,"engage",FALSE,3,"novinski","intake is pretty fast!, bot just runs into shelf and it works out, auton looks good, goes over the charge station frequently and easily, played nice for a triple balance
",5,1,5,1,6,1,0,4,0,0,1,4,1,1,0,22,21,10,27,53
597,24,"b","b3",3,"cube",TRUE,"NA","NA","NA","27","na",0,3,2,1,0,"NA","23,21,22,11",0,"na",FALSE,2,"Miele","missed the top cube twice - once in auto.Missed a mid cube too. Not the best at scoring the cubes with its cube shooter
  ",4,1,0,5,5,3,1,0,1,0,0,0,4,0,1,9,6,0,33.75,15
4779,24,"b","b1",2,"cube",FALSE,"NA","NA","NA","5","na",1,1,0,1,0,"6,4","8",0,"fail",FALSE,1,"santiago","clanky robot. missed cones frequently. super slow when transporting cones
",3,1,2,2,4,0,0,3,0,0,1,2,1,0,1,15,6,0,45,21
1414,24,"r","r1",2,"cone",TRUE,"NA","NA","6","NA","engage",0,2,5,0,0,"7,18,25","8,17,27",0,"dock",FALSE,4,"Kim","Collects cubes from ground and cones from ground substation. Not afraid to get physical.
",6,1,4,3,7,2,2,2,0,0,1,3,3,1,0,20,21,8,22.5,49
1506,24,"r","r3",3,"cone",TRUE,"1","1","1","22","na",0,0,8,0,0,"3,4,12,10","2,11,20,19",0,"fail",FALSE,4,"kari","quick cycle time, works on their area, goes for links, cones and then fills cube, goes to chute for cones and picks up cubes from ground.
",8,2,5,5,10,2,3,3,1,0,1,4,4,1,1,28,12,0,16.875,40
360,24,"b","b2",1,"cone",TRUE,"1","1","1","19","na",1,0,7,0,0,"3,13,7","2,14,11,21",0,"park",FALSE,3,"sfikas","seems to prefer cubes to cones, maybe because they score them faster. went over charge station a few times but not fast. driver kind of wandered off cycle path sometimes for no discernable reason.
",7,2,4,5,9,1,3,3,1,0,1,3,4,1,1,26,12,0,19.286,38
4020,24,"r","r2",1,"cone",TRUE,"4","4","9,6","NA","na",0,1,0,3,0,"NA","5,20,24",0,"dock",FALSE,3,"novinski","they had some trouble with one cone that they dropped twice, they accidentally knocked a cone over into the double substation temporarily jamming it, missed a cone, not a great bot
",3,2,2,3,5,2,0,1,0,0,2,0,3,2,0,9,15,8,45,32
9125,25,"b","b3",2,"cube",FALSE,"NA","NA","NA","5","na",0,0,0,3,0,"1,3,12","NA",0,"engage",FALSE,1,"Miele","Very slow over all, VERY tippy and almost got tipped over by opponent, cant handle defence and got pushed around.
",3,1,3,1,4,0,1,2,0,0,1,3,0,0,1,13,6,10,45,29
5913,25,"b","b2",3,"cone",TRUE,"4,3","4,3","9,7","8","na",0,0,5,0,0,"6,4,18,16,15,12","NA",0,"engage",FALSE,4,"sfikas","great auton. gathered all pieces, mostly cones, from chute. driver is direct but bot isnt super fast.
",6,3,8,1,9,0,4,2,0,0,3,6,0,2,1,22,21,10,22.5,53
6420,25,"r","r1",3,"cone",TRUE,"NA","NA","1","NA","na",0,0,0,5,0,"7,18,16","8,17",0,"engage",TRUE,5,"Kim","Great at maneuvering around the field. Collects cubes and cones at shelf substation and is great at placing. Autom is simple.
",5,1,4,2,6,0,3,2,0,0,1,3,2,1,0,19,9,10,27,38
3679,25,"b","b1",1,"cube",TRUE,"NA","NA","NA","NA","na",0,1,0,1,0,"NA","17,25,23,22",0,"engage",FALSE,2,"santiago","The mini cube shooter is not stable and the cubes fall easily when hit by other bots. No communication almost resulted in a flipper over blue bot. 1 Foul
",4,0,0,4,4,3,1,0,0,0,0,0,4,0,0,9,3,10,33.75,22
587,25,"r","r3",1,"cone",TRUE,"NA","NA","9","NA","na",0,0,0,0,0,"NA","NA",0,"engage",FALSE,4,"kari","Intake did not seem to be working or was broken, played decent defense from the start of teleop. Was able to get points from penalties for alliance.
",0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,9,10,0,19
3937,25,"r","r2",2,"cone",TRUE,"NA","NA","6","NA","engage",0,1,6,0,0,"4,13,15","5,14,23,24",0,"engage",FALSE,3,"novinski","tried to use a bunnyclimb (I think) but it didn't quite work, scored fast, went over charge station no problem, intoke fast
",7,1,4,4,8,2,3,2,0,0,1,3,4,1,0,23,21,10,19.286,54
